,rule,weight
43,"{'x_Tm12_VolChg': 'x_Tm12_VolChg_c1', 'x_Tm4_PRoc1': 'x_Tm4_PRoc1_c2', 'x_Tm1_PriceChg': 'x_Tm1_PriceChg_c2', 'x_Tm3_PriceChg': 'x_Tm3_PriceChg_c2', 'x_Tm1_PRoc1': 'x_Tm1_PRoc1_c3', 'x_Tm5_VolChg': 'x_Tm5_VolChg_c1', 'y_Tp13_PriceChg': 'Unnamed: 0'}",314.4989477371484
44,"{'x_Tm12_VolChg': 'x_Tm12_VolChg_c6', 'x_Tm4_PRoc1': 'x_Tm4_PRoc1_c4', 'x_Tm1_PriceChg': 'x_Tm1_PriceChg_c2', 'x_Tm3_PriceChg': 'x_Tm3_PriceChg_c2', 'x_Tm1_PRoc1': 'x_Tm1_PRoc1_c3', 'x_Tm5_VolChg': 'x_Tm5_VolChg_c5', 'y_Tp13_PriceChg': 'Unnamed: 0'}",301.77478835874865
45,"{'x_Tm12_VolChg': 'x_Tm12_VolChg_c1', 'x_Tm4_PRoc1': 'x_Tm4_PRoc1_c3', 'x_Tm1_PriceChg': 'x_Tm1_PriceChg_c2', 'x_Tm3_PriceChg': 'x_Tm3_PriceChg_c2', 'x_Tm1_PRoc1': 'x_Tm1_PRoc1_c2', 'x_Tm5_VolChg': 'x_Tm5_VolChg_c6', 'y_Tp13_PriceChg': 'Unnamed: 0'}",296.9733482609228
46,"{'x_Tm12_VolChg': 'x_Tm12_VolChg_c1', 'x_Tm4_PRoc1': 'x_Tm4_PRoc1_c4', 'x_Tm1_PriceChg': 'x_Tm1_PriceChg_c2', 'x_Tm3_PriceChg': 'x_Tm3_PriceChg_c2', 'x_Tm1_PRoc1': 'x_Tm1_PRoc1_c3', 'x_Tm5_VolChg': 'x_Tm5_VolChg_c4', 'y_Tp13_PriceChg': 'Unnamed: 0'}",294.5748134689706
47,"{'x_Tm12_VolChg': 'x_Tm12_VolChg_c1', 'x_Tm4_PRoc1': 'x_Tm4_PRoc1_c2', 'x_Tm1_PriceChg': 'x_Tm1_PriceChg_c2', 'x_Tm3_PriceChg': 'x_Tm3_PriceChg_c2', 'x_Tm1_PRoc1': 'x_Tm1_PRoc1_c3', 'x_Tm5_VolChg': 'x_Tm5_VolChg_c0', 'y_Tp13_PriceChg': 'Unnamed: 0'}",289.4195054034923
48,"{'x_Tm12_VolChg': 'x_Tm12_VolChg_c6', 'x_Tm4_PRoc1': 'x_Tm4_PRoc1_c3', 'x_Tm1_PriceChg': 'x_Tm1_PriceChg_c3', 'x_Tm3_PriceChg': 'x_Tm3_PriceChg_c2', 'x_Tm1_PRoc1': 'x_Tm1_PRoc1_c3', 'x_Tm5_VolChg': 'x_Tm5_VolChg_c5', 'y_Tp13_PriceChg': 'Unnamed: 0'}",287.4720199335999
49,"{'x_Tm12_VolChg': 'x_Tm12_VolChg_c0', 'x_Tm4_PRoc1': 'x_Tm4_PRoc1_c3', 'x_Tm1_PriceChg': 'x_Tm1_PriceChg_c3', 'x_Tm3_PriceChg': 'x_Tm3_PriceChg_c2', 'x_Tm1_PRoc1': 'x_Tm1_PRoc1_c4', 'x_Tm5_VolChg': 'x_Tm5_VolChg_c5', 'y_Tp13_PriceChg': 'Unnamed: 0'}",276.9130711934443
50,"{'x_Tm12_VolChg': 'x_Tm12_VolChg_c4', 'x_Tm4_PRoc1': 'x_Tm4_PRoc1_c3', 'x_Tm1_PriceChg': 'x_Tm1_PriceChg_c3', 'x_Tm3_PriceChg': 'x_Tm3_PriceChg_c2', 'x_Tm1_PRoc1': 'x_Tm1_PRoc1_c3', 'x_Tm5_VolChg': 'x_Tm5_VolChg_c2', 'y_Tp13_PriceChg': 'Unnamed: 0'}",276.269080542259
51,"{'x_Tm12_VolChg': 'x_Tm12_VolChg_c1', 'x_Tm4_PRoc1': 'x_Tm4_PRoc1_c3', 'x_Tm1_PriceChg': 'x_Tm1_PriceChg_c3', 'x_Tm3_PriceChg': 'x_Tm3_PriceChg_c2', 'x_Tm1_PRoc1': 'x_Tm1_PRoc1_c2', 'x_Tm5_VolChg': 'x_Tm5_VolChg_c1', 'y_Tp13_PriceChg': 'Unnamed: 0'}",272.61446705499674
52,"{'x_Tm12_VolChg': 'x_Tm12_VolChg_c4', 'x_Tm4_PRoc1': 'x_Tm4_PRoc1_c4', 'x_Tm1_PriceChg': 'x_Tm1_PriceChg_c2', 'x_Tm3_PriceChg': 'x_Tm3_PriceChg_c2', 'x_Tm1_PRoc1': 'x_Tm1_PRoc1_c2', 'x_Tm5_VolChg': 'x_Tm5_VolChg_c1', 'y_Tp13_PriceChg': 'Unnamed: 0'}",254.64638891769346
53,"{'x_Tm12_VolChg': 'x_Tm12_VolChg_c1', 'x_Tm4_PRoc1': 'x_Tm4_PRoc1_c3', 'x_Tm1_PriceChg': 'x_Tm1_PriceChg_c3', 'x_Tm3_PriceChg': 'x_Tm3_PriceChg_c2', 'x_Tm1_PRoc1': 'x_Tm1_PRoc1_c4', 'x_Tm5_VolChg': 'x_Tm5_VolChg_c0', 'y_Tp13_PriceChg': 'Unnamed: 0'}",245.438784700894
54,"{'x_Tm12_VolChg': 'x_Tm12_VolChg_c1', 'x_Tm4_PRoc1': 'x_Tm4_PRoc1_c3', 'x_Tm1_PriceChg': 'x_Tm1_PriceChg_c3', 'x_Tm3_PriceChg': 'x_Tm3_PriceChg_c2', 'x_Tm1_PRoc1': 'x_Tm1_PRoc1_c3', 'x_Tm5_VolChg': 'x_Tm5_VolChg_c6', 'y_Tp13_PriceChg': 'Unnamed: 0'}",213.31245603830115
55,"{'x_Tm12_VolChg': 'x_Tm12_VolChg_c6', 'x_Tm4_PRoc1': 'x_Tm4_PRoc1_c3', 'x_Tm1_PriceChg': 'x_Tm1_PriceChg_c3', 'x_Tm3_PriceChg': 'x_Tm3_PriceChg_c2', 'x_Tm1_PRoc1': 'x_Tm1_PRoc1_c3', 'x_Tm5_VolChg': 'x_Tm5_VolChg_c3', 'y_Tp13_PriceChg': 'Unnamed: 0'}",210.05899518560497
56,"{'x_Tm12_VolChg': 'x_Tm12_VolChg_c2', 'x_Tm4_PRoc1': 'x_Tm4_PRoc1_c3', 'x_Tm1_PriceChg': 'x_Tm1_PriceChg_c2', 'x_Tm3_PriceChg': 'x_Tm3_PriceChg_c2', 'x_Tm1_PRoc1': 'x_Tm1_PRoc1_c3', 'x_Tm5_VolChg': 'x_Tm5_VolChg_c0', 'y_Tp13_PriceChg': 'Unnamed: 0'}",196.88488210706694
57,"{'x_Tm12_VolChg': 'x_Tm12_VolChg_c3', 'x_Tm4_PRoc1': 'x_Tm4_PRoc1_c3', 'x_Tm1_PriceChg': 'x_Tm1_PriceChg_c2', 'x_Tm3_PriceChg': 'x_Tm3_PriceChg_c2', 'x_Tm1_PRoc1': 'x_Tm1_PRoc1_c3', 'x_Tm5_VolChg': 'x_Tm5_VolChg_c0', 'y_Tp13_PriceChg': 'Unnamed: 0'}",193.59176083648245
